personId,firstName,lastName,birthDate,height,weight,nbSeasons,jerseyNumber,position,startYear,endYear,draftYear,draftRound,draftNumber
76282,Raymond,Brown,1965-07-05,203.0,99.0,1,24,Forward,1989,1989,Undrafted,Undrafted,Undrafted
76283,Rickey,Brown,1958-08-20,208.0,97.0,5,31,Center,1980,1984,1980,1,13
76288,Stanley,Brundy,1967-11-13,198.0,95.0,1,21,Forward,1989,1989,1989,2,32
76290,Joe,Bryant,1954-10-19,208.0,83.0,8,22,Forward,1975,1982,1975,1,14
76291,Wallace,Bryant,1959-07-14,213.0,111.0,3,31,Center,1983,1985,1982,2,30
76294,Steve,Bucknall,1966-03-17,198.0,97.0,1,24,Forward,1989,1989,Undrafted,Undrafted,Undrafted
76296,Quinn,Buckner,1954-08-20,190.0,86.0,10,25,Guard,1976,1985,1976,1,7
76305,Tom,Burleson,1952-02-24,218.0,102.0,7,16,Center,1974,1980,1974,1,3
76308,Evers,Burns,1971-08-24,203.0,117.0,1,53,Forward,1993,1993,1993,2,31
76316,Steve,Burtt,1962-11-05,187.0,83.0,4,15,Guard,1984,1992,1984,2,30
76317,Don,Buse,1950-08-10,193.0,86.0,9,10,Guard,1976,1984,1972,3,34
76320,Greg,Butler,1966-03-11,210.0,108.0,3,45,Center,1988,1990,1988,2,37
76321,Marty,Byrnes,1956-04-30,200.0,97.0,4,11,Forward,1978,1982,1978,1,19
76334,Rick,Calloway,1966-10-12,198.0,81.0,1,4,Guard,1990,1990,Undrafted,Undrafted,Undrafted
76336,Mack,Calvin,1947-07-27,182.0,74.0,4,21,Guard,1976,1980,1969,14,187
76337,Dexter,Cambridge,1970-01-29,200.0,101.0,1,30,Forward,1992,1992,Undrafted,Undrafted,Undrafted
76338,Tony,Campbell,1962-05-07,200.0,97.0,11,9,Forward,1984,1994,1984,1,20
76342,Rick,Carlisle,1959-10-27,195.0,95.0,5,12,Guard,1984,1989,1984,3,70
76348,Austin,Carr,1948-03-10,193.0,90.0,10,34,Guard,1971,1980,1971,1,1
76350,Kenny,Carr,1955-08-15,200.0,99.0,10,34,Forward,1977,1986,1977,1,6
76351,M.L.,Carr,1951-01-09,198.0,92.0,9,30,Forward,1976,1984,1973,5,76
76353,Joe Barry,Carroll,1958-07-24,213.0,102.0,10,2,Center,1980,1990,1980,1,1
76355,Butch,Carter,1958-06-11,195.0,81.0,6,12,Guard,1980,1985,1980,2,37
76358,Howard,Carter,1961-10-26,195.0,97.0,2,32,Guard,1983,1984,1983,1,15
76360,Reggie,Carter,1957-10-10,190.0,79.0,2,35,Guard,1980,1981,1979,2,27
76362,Bill,Cartwright,1957-07-30,215.0,111.0,15,24,Center,1979,1994,1979,1,3
76365,Harvey,Catchings,1951-09-02,205.0,98.0,11,42,Center,1974,1984,1974,3,42
76368,Bobby,Cattage,1958-08-17,205.0,113.0,2,45,Forward,1981,1985,1981,8,165
76370,Ron,Cavenall,1959-04-30,215.0,104.0,2,40,Center,1984,1988,Undrafted,Undrafted,Undrafted
76384,Lorenzo,Charles,1963-11-25,200.0,102.0,1,43,Forward,1985,1985,1985,2,41
76385,Maurice,Cheeks,1956-09-08,185.0,81.0,15,10,Guard,1978,1992,1978,2,36
76387,Derrick,Chievous,1967-07-03,200.0,88.0,3,33,Forward,1988,1990,1988,1,16
76392,Jim,Chones,1949-11-30,210.0,99.0,8,9,Center,1974,1981,1973,2,31
76398,Carlos,Clark,1960-08-10,193.0,95.0,2,40,Guard,1983,1984,1983,4,91
76410,Richard,Coffey,1965-09-02,198.0,96.0,1,33,Guard,1990,1990,Undrafted,Undrafted,Undrafted
76411,Fred,Cofield,1962-01-04,190.0,86.0,2,11,Guard,1985,1986,1985,4,73
76412,Ben,Coleman,1961-11-14,205.0,106.0,5,51,Forward,1986,1993,1984,2,37
76415,Norris,Coleman,1961-09-27,203.0,95.0,1,45,Forward,1987,1987,1987,2,38
76416,Art,Collins,1954-04-14,193.0,83.0,1,44,Guard,1980,1980,1976,6,103
76418,Don,Collins,1958-11-28,198.0,86.0,6,12,Guard,1980,1986,1980,1,18
76425,Leroy,Combs,1961-01-01,203.0,95.0,1,34,Forward,1983,1983,1983,2,26
76426,Dallas,Comegys,1964-08-17,205.0,92.0,2,22,Center,1987,1988,1987,1,21
76431,Lester,Conner,1959-09-17,193.0,81.0,12,7,Guard,1982,1994,1982,1,14
76433,Anthony,Cook,1967-03-19,205.0,92.0,4,38,Forward,1990,1995,1989,1,24
76435,Darwin,Cook,1958-08-06,190.0,83.0,8,1,Guard,1980,1988,1980,4,70
76436,Jeff,Cook,1956-10-21,208.0,97.0,8,45,Forward,1979,1987,1978,3,49
76441,Wayne,Cooper,1956-11-16,208.0,99.0,14,42,Center,1978,1991,1978,2,40
76443,Joe,Cooper,1957-09-01,208.0,104.0,3,53,Center,1981,1984,1981,5,95
76444,Michael,Cooper,1956-04-15,200.0,77.0,12,21,Guard,1978,1989,1978,3,60
76446,Tom,Copa,1964-10-30,208.0,124.0,1,30,Forward,1991,1991,Undrafted,Undrafted,Undrafted
76447,Hollis,Copeland,1955-12-20,198.0,81.0,2,45,Forward,1979,1981,1978,3,46
76448,Lanard,Copeland,1965-07-16,198.0,86.0,2,21,Forward,1989,1991,Undrafted,Undrafted,Undrafted
76450,Chris,Corchiani,1968-03-28,182.0,83.0,3,12,Guard,1991,1993,1991,2,36
76453,Dave,Corzine,1956-04-25,210.0,113.0,13,42,Center,1978,1990,1978,1,18
76462,Dave,Cowens,1948-10-25,205.0,104.0,11,18,Center,1970,1982,1970,1,4
76471,Charlie,Criss,1948-11-06,172.0,74.0,8,14,Guard,1977,1984,Undrafted,Undrafted,Undrafted
76472,Winston,Crite,1965-06-20,200.0,105.0,2,12,Forward,1987,1988,1987,3,53
76474,Jeffrey,Crompton,1955-07-04,210.0,127.0,5,41,Center,1978,1983,1978,4,70
76476,Jeff,Cross,1961-09-01,208.0,108.0,1,38,Forward,1985,1985,1984,3,61
76478,Russell,Cross,1961-09-05,208.0,97.0,1,40,Center,1983,1983,1983,1,6
76482,Corey,Crowder,1969-04-13,195.0,97.0,2,23,Forward,1991,1994,Undrafted,Undrafted,Undrafted
76483,Pat,Cummings,1956-07-11,205.0,104.0,12,50,Center,1979,1990,1978,3,59
76488,Radisav,Curcic,1965-09-26,208.0,124.0,1,44,Center,1992,1992,Undrafted,Undrafted,Undrafted
76497,Quintin,Dailey,1961-01-22,190.0,81.0,10,20,Guard,1982,1991,1982,1,7
76500,Bob,Dandridge,1947-11-15,198.0,88.0,13,10,Forward,1969,1981,1969,4,45
76504,Adrian,Dantley,1955-02-26,195.0,94.0,15,4,Forward,1976,1990,1976,1,6
76516,Brad,Davis,1955-12-17,190.0,81.0,15,15,Guard,1977,1991,1977,1,15
76517,Brian,Davis,1970-06-21,200.0,90.0,1,23,Forward,1993,1993,1992,2,48
76518,Charlie,Davis,1958-10-05,200.0,97.0,8,22,Forward,1981,1989,1981,2,35
76534,Ron,Davis,1954-05-01,198.0,89.0,3,42,Guard,1976,1981,1976,5,70
76539,Darryl,Dawkins,1957-01-11,210.0,113.0,14,50,Center,1975,1988,1975,1,5
76543,Darren,Daye,1960-11-30,203.0,99.0,5,20,Forward,1983,1987,1983,3,57
76552,Fennis,Dembo,1966-01-24,195.0,97.0,1,34,Forward,1988,1988,1988,2,30
76553,Larry,Demic,1957-06-27,205.0,102.0,3,42,Forward,1979,1981,1979,1,9
76556,Kenny,Dennard,1958-10-18,203.0,99.0,3,33,Forward,1981,1983,1981,4,78
76567,Coby,Dietrick,1948-07-23,210.0,99.0,7,25,Center,1976,1982,1970,10,155
76569,Mickey,Dillard,1958-10-15,190.0,77.0,1,9,Guard,1981,1981,1981,3,55
76574,Byron,Dinkins,1967-06-15,185.0,77.0,2,5,Guard,1989,1990,Undrafted,Undrafted,Undrafted
76583,James,Donaldson,1957-08-16,218.0,124.0,14,54,Center,1980,1994,1979,4,73
76586,Billy,Donovan,1965-05-30,180.0,77.0,1,1,Guard,1987,1987,1987,3,68
76587,Jacky,Dorsey,1954-12-18,200.0,104.0,3,34,Forward,1977,1980,1976,2,26
76589,John,Douglas,1956-06-12,187.0,77.0,2,13,Guard,1981,1982,1978,6,118
76590,Leon,Douglas,1954-08-26,208.0,104.0,7,13,Center,1976,1982,1976,1,4
76598,John,Drew,1954-09-30,198.0,92.0,11,22,Forward,1974,1984,1974,2,25
76599,Larry,Drew,1958-04-02,185.0,77.0,10,10,Guard,1980,1990,1980,1,17
76608,Terry,Duerod,1956-07-29,187.0,81.0,4,40,Guard,1979,1982,1979,3,48
76618,T.R.,Dunn,1955-02-01,193.0,87.0,14,23,Guard,1977,1990,1977,2,41
76619,John,Duren,1958-10-30,190.0,88.0,3,44,Guard,1980,1982,1980,1,19
76621,Devin,Durrant,1960-10-20,200.0,90.0,2,17,Forward,1984,1985,1984,2,25
76625,Craig,Dykema,1959-06-11,203.0,86.0,1,35,Forward,1981,1981,1981,3,66
76631,Mark,Eaton,1957-01-24,223.0,124.0,11,53,Center,1982,1992,1982,4,72
76632,Jerry,Eaves,1959-02-08,193.0,81.0,4,22,Guard,1982,1986,1982,3,55
76638,Keith,Edmonson,1960-09-28,195.0,88.0,2,10,Guard,1982,1983,1982,1,10
76641,Franklin,Edwards,1959-02-02,185.0,77.0,7,10,Guard,1981,1987,1981,1,22
76656,Bob,Elliott,1955-08-18,205.0,102.0,3,54,Center,1978,1980,1977,2,42
76670,Chris,Engler,1959-03-01,210.0,111.0,5,50,Center,1982,1987,1982,3,60
76672,A.J.,English,1967-07-11,190.0,79.0,2,14,Guard,1990,1991,1990,2,37
76673,Alex,English,1954-01-05,203.0,86.0,15,2,Forward,1976,1990,1976,2,23
76676,Jojo,English,1970-02-04,193.0,88.0,3,3,Guard,1992,1994,Undrafted,Undrafted,Undrafted
76681,Julius,Erving,1950-02-22,200.0,90.0,11,6,Forward,1976,1986,1972,1,12
76683,Vincenzo,Esposito,1969-03-01,190.0,89.0,1,4,Guard,1995,1995,Undrafted,Undrafted,Undrafted
76686,Mike,Evans,1955-04-19,185.0,77.0,9,5,Guard,1979,1987,1978,1,21
76695,Jim,Farmer,1964-09-23,193.0,86.0,5,22,Forward,1987,1993,1987,1,20
76703,Dave,Feitl,1962-06-08,210.0,106.0,5,45,Center,1986,1991,1986,2,43
76707,Eric,Fernsten,1953-11-01,208.0,92.0,6,45,Center,1975,1983,1975,4,62
76713,Kenny,Fields,1962-02-09,195.0,99.0,4,54,Forward,1984,1987,1984,1,21
76725,Bruce,Flowers,1957-06-13,203.0,102.0,1,23,Forward,1982,1982,1979,2,26
76726,Sleepy,Floyd,1960-03-06,190.0,77.0,13,12,Guard,1982,1994,1982,1,13
76733,Chris,Ford,1949-01-11,195.0,86.0,10,42,Guard,1972,1981,1972,2,17
76734,Don,Ford,1952-12-31,205.0,97.0,7,35,Forward,1975,1981,1975,6,92
76736,Phil,Ford,1956-02-09,187.0,79.0,7,1,Guard,1978,1984,1978,1,2
76742,Rod,Foster,1960-10-10,185.0,72.0,3,10,Guard,1983,1985,1983,2,28
76748,Tellis,Frank,1965-04-26,208.0,102.0,5,32,Forward,1987,1993,1987,1,14
76752,Anthony,Frederick,1964-12-07,200.0,92.0,3,24,Forward,1988,1991,1986,6,133
76753,World,Free,1953-12-09,190.0,83.0,13,21,Guard,1975,1987,1975,2,23
76765,Tony,Fuller,1958-09-04,193.0,81.0,1,,Guard,1980,1980,1980,5,93
76770,Corey,Gaines,1965-06-01,190.0,88.0,5,5,Guard,1988,1994,1988,3,65
76771,Mike,Gale,1950-07-18,193.0,83.0,6,12,Guard,1976,1981,1971,3,47
76782,Winston,Garland,1964-12-19,187.0,77.0,7,22,Guard,1987,1994,1987,2,40
76785,Bill,Garnett,1960-04-22,205.0,102.0,4,20,Forward,1982,1985,1982,1,4
76786,Calvin,Garrett,1956-07-11,200.0,86.0,4,0,Forward,1980,1983,1979,3,47
76790,Tom,Garrick,1966-07-07,187.0,83.0,4,5,Guard,1988,1991,1988,2,45
76791,John,Garris,1959-06-06,203.0,92.0,1,55,Forward,1983,1983,1983,2,27
76801,Tate,George,1968-05-29,195.0,86.0,4,12,Guard,1990,1994,1990,1,22
76802,Gus,Gerard,1953-07-27,203.0,90.0,5,22,Forward,1976,1980,1975,3,50
76803,Derrick,Gervin,1963-03-28,203.0,90.0,2,30,Forward,1989,1990,1985,4,90
76804,George,Gervin,1952-04-27,200.0,81.0,10,44,Guard,1976,1985,1974,3,40
76810,Mike,Gibson,1960-10-27,208.0,92.0,2,35,Forward,1983,1985,1982,2,44
76812,Ben,Gillery,1965-09-19,213.0,106.0,1,50,Center,1988,1988,Undrafted,Undrafted,Undrafted
76821,Gerald,Glass,1967-11-12,195.0,100.0,4,,Forward,1990,1995,1990,1,20
76822,Mike,Glenn,1955-09-10,187.0,79.0,10,10,Guard,1977,1986,1977,2,23
76824,Georgi,Glouchkov,1960-01-10,203.0,106.0,1,16,Forward,1985,1985,1985,7,148
76826,Mike,Gminski,1959-08-03,210.0,113.0,14,43,Center,1980,1993,1980,1,7
76830,Glen,Gondrezick,1955-08-30,198.0,98.0,6,22,Forward,1977,1982,1977,2,26
76831,Grant,Gondrezick,1963-01-19,195.0,92.0,2,3,Guard,1986,1988,1986,4,77
76834,Lancaster,Gordon,1962-06-24,190.0,83.0,4,4,Guard,1984,1987,1984,1,8
76842,Paul,Graham,1967-11-28,198.0,90.0,3,25,Guard,1991,1993,Undrafted,Undrafted,Undrafted
76844,Jim,Grandholm,1960-10-04,213.0,106.0,1,50,Center,1990,1990,1984,4,76
76847,Stewart,Granger,1961-10-27,190.0,86.0,3,11,Guard,1983,1986,1983,1,24
76852,Josh,Grant,1967-08-07,205.0,101.0,1,11,Forward,1993,1993,1993,2,43
76861,Stuart,Gray,1963-05-27,213.0,106.0,7,40,Center,1984,1990,1984,2,29
76862,Sylvester,Gray,1967-07-08,198.0,104.0,1,40,Forward,1988,1988,1988,2,35
76869,Kenny,Green,1964-10-11,198.0,95.0,2,21,Guard,1985,1986,1985,1,12
76874,Rickey,Green,1954-08-18,182.0,77.0,14,13,Guard,1977,1991,1977,1,16
76875,Sean,Green,1970-02-02,195.0,95.0,3,30,Guard,1991,1993,1991,2,41
76876,Sidney,Green,1961-01-04,205.0,99.0,10,21,Forward,1983,1992,1983,1,5
76881,David,Greenwood,1957-05-27,205.0,100.0,12,33,Forward,1979,1990,1979,1,2
76884,Claude,Gregory,1958-12-26,203.0,92.0,2,43,Forward,1985,1987,1981,2,41
76887,Kevin,Grevey,1953-05-12,195.0,95.0,10,35,Guard,1975,1984,1975,1,18
76889,Paul,Griffin,1954-01-20,205.0,92.0,7,30,Forward,1976,1982,1976,5,74
76890,Darrell,Griffith,1958-06-16,193.0,86.0,10,35,Guard,1980,1990,1980,1,2
76895,Bob,Gross,1953-08-03,198.0,90.0,8,30,Forward,1975,1982,1975,2,25
76899,Ernie,Grunfeld,1955-04-24,198.0,95.0,9,18,Guard,1977,1985,1977,1,11
76901,Petur,Gudmundsson,1958-10-30,218.0,117.0,4,35,Center,1981,1988,1981,3,61
76903,Andres,Guibert,1968-10-28,208.0,102.0,2,51,Center,1993,1994,Undrafted,Undrafted,Undrafted
76904,Jay,Guidinger,1969-08-18,208.0,115.0,2,54,Center,1992,1993,Undrafted,Undrafted,Undrafted
76911,Scott,Haffner,1966-02-02,190.0,81.0,2,4,Guard,1989,1990,1989,2,45
76942,Bob,Hansen,1961-01-18,198.0,86.0,9,20,Guard,1983,1991,1983,3,54
76944,Bill,Hanzlik,1957-12-06,200.0,83.0,10,24,Forward,1980,1989,1980,1,20
76947,Alan,Hardy,1957-05-25,198.0,88.0,2,24,Guard,1980,1981,Undrafted,Undrafted,Undrafted
76948,James,Hardy,1956-12-01,203.0,99.0,4,11,Forward,1978,1981,1978,1,11
76954,Mike,Harper,1957-12-09,208.0,88.0,2,32,Center,1980,1981,1980,3,56
76960,Steve,Harris,1963-10-15,195.0,88.0,5,20,Guard,1985,1989,1985,1,19
76966,Joey,Hassett,1955-09-11,195.0,81.0,6,10,Guard,1977,1982,1977,3,52
76968,Scott,Hastings,1960-06-03,208.0,106.0,11,10,Forward,1982,1992,1982,2,29
76971,Steve,Hawes,1950-05-26,205.0,99.0,10,10,Center,1974,1983,1972,2,24
76979,Elvin,Hayes,1945-11-17,205.0,106.0,16,11,Forward,1968,1983,1968,1,1
76980,Steve,Hayes,1955-08-02,213.0,92.0,5,50,Center,1981,1985,1977,4,76
76981,Spencer,Haywood,1949-04-22,203.0,102.0,12,24,Forward,1970,1982,1971,2,30
76985,Garfield,Heard,1948-05-03,198.0,99.0,11,24,Forward,1970,1980,1970,3,40
76991,Dave,Henderson,1964-07-21,195.0,88.0,1,3,Guard,1987,1987,1986,3,58
76994,Kevin,Henderson,1964-03-22,193.0,88.0,2,12,Guard,1986,1987,1986,3,50
76996,Tom,Henderson,1952-01-26,190.0,86.0,9,6,Guard,1974,1982,1974,1,7
77001,Carl,Henry,1960-08-16,198.0,92.0,1,11,Guard,1985,1985,1984,4,80
77002,Conner,Henry,1963-07-21,200.0,88.0,2,,Guard,1986,1987,1986,4,89
77010,Keith,Herron,1956-06-14,198.0,88.0,3,15,Guard,1978,1981,1978,2,24
77019,Rod,Higgins,1960-01-31,200.0,90.0,13,32,Forward,1982,1994,1982,2,31
77021,Kenny,Higgs,1955-01-31,182.0,81.0,3,1,Guard,1978,1981,Undrafted,Undrafted,Undrafted
77022,Johnny,High,1957-04-25,190.0,83.0,4,11,Guard,1979,1983,1979,2,24
77024,Armond,Hill,1953-03-31,193.0,86.0,8,24,Guard,1976,1983,1976,1,9
77030,Roy,Hinson,1961-05-02,205.0,95.0,8,6,Center,1983,1990,1983,1,20
77034,Craig,Hodges,1960-06-27,187.0,86.0,10,14,Guard,1982,1991,1982,3,48
77040,Brad,Holland,1956-12-06,190.0,81.0,3,14,Guard,1979,1981,1979,1,14
77043,Lionel,Hollins,1953-10-19,190.0,83.0,10,14,Guard,1975,1984,1975,1,6
77047,Michael,Holton,1961-08-04,193.0,83.0,6,6,Guard,1984,1989,1983,3,53
77053,Dave,Hoppen,1964-03-13,210.0,106.0,6,42,Center,1987,1992,1986,3,65
77054,Dennis,Hopson,1965-04-22,195.0,90.0,5,20,Forward,1987,1991,1987,1,3
77056,Cedrick,Hordges,1957-01-08,203.0,99.0,2,34,Center,1980,1981,1979,3,49
77057,Tito,Horford,1966-01-19,215.0,111.0,3,42,Center,1988,1993,1988,2,39
77060,Ed,Horton,1967-12-17,203.0,104.0,1,32,Center,1989,1989,1989,2,39
77065,Brian,Howard,1967-10-19,198.0,92.0,2,41,Forward,1991,1992,Undrafted,Undrafted,Undrafted
77071,Phil,Hubbard,1956-12-13,203.0,97.0,10,35,Forward,1979,1988,1979,1,15
77076,Alfredrick,Hughes,1962-07-19,195.0,97.0,1,6,Forward,1985,1985,1985,1,14
77077,Eddie,Hughes,1960-05-26,177.0,74.0,3,1,Guard,1987,1989,1982,7,140
77078,Kim,Hughes,1952-06-04,210.0,99.0,5,3-12-44,Center,1976,1980,1974,3,45
77081,Jay,Humphries,1962-10-17,190.0,83.0,11,5,Guard,1984,1994,1984,1,13
77087,Geoff,Huston,1957-11-08,187.0,79.0,8,15,Guard,1979,1986,1979,3,50
77092,Marc,Iavaroni,1956-09-15,208.0,95.0,7,43,Forward,1982,1988,1978,3,55
77096,Byron,Irvin,1966-12-02,195.0,86.0,3,32,Guard,1989,1992,1989,1,22
77097,Dan,Issel,1948-10-25,205.0,106.0,9,44,Center,1976,1984,1970,8,122
77098,Mike,Iuzzolino,1968-01-22,177.0,79.0,2,13,Guard,1991,1992,1991,2,35
77104,Michael,Jackson,1964-07-13,187.0,83.0,3,2,Guard,1987,1989,1986,2,47
77109,Stanley,Jackson,1970-10-10,190.0,83.0,1,7,Guard,1993,1993,Undrafted,Undrafted,Undrafted
77110,Tracy,Jackson,1959-04-21,198.0,92.0,3,7,Guard,1981,1983,1981,2,25
77114,Dave,Jamerson,1967-08-13,195.0,86.0,3,24,Guard,1990,1993,1990,1,15
77126,Abdul,Jeelani,1954-02-10,203.0,95.0,2,11,Forward,1979,1980,Undrafted,Undrafted,Undrafted
77129,Les,Jepsen,1967-06-24,213.0,107.0,2,51,Guard,1990,1991,1990,2,28
77130,Buck,Johnson,1964-01-03,200.0,86.0,7,2,Forward,1986,1992,1986,1,20
77134,Steve,Johnson,1957-11-03,208.0,106.0,10,33,Center,1981,1990,1981,1,7
77135,Clay,Johnson,1956-07-18,193.0,79.0,3,34,Guard,1981,1983,1978,5,110
77136,Clemon,Johnson,1956-09-12,208.0,108.0,10,45,Center,1978,1987,1978,2,44
77138,Dave,Johnson,1970-11-16,200.0,95.0,2,8,Guard,1992,1993,1992,1,26
77141,Dennis,Johnson,1954-09-18,193.0,83.0,14,3,Guard,1976,1989,1976,2,29
77142,Magic,Johnson,1959-08-14,205.0,99.0,13,32,Forward-Guard,1979,1995,1979,1,1
77145,Eric,Johnson,1966-02-07,187.0,92.0,1,15,Guard,1989,1989,Undrafted,Undrafted,Undrafted
77146,Frank,Johnson,1958-11-23,190.0,83.0,10,3,Guard,1981,1993,1981,1,11
77152,John,Johnson,1947-10-18,200.0,90.0,12,27,Forward,1970,1981,1970,1,7
77160,Marques,Johnson,1956-02-08,200.0,98.0,11,8,Forward,1977,1989,1977,1,3
77162,Ollie,Johnson,1949-05-11,198.0,90.0,10,18,Forward,1972,1981,1972,2,30
77163,Reggie,Johnson,1957-06-25,205.0,92.0,4,33,Forward,1980,1983,1980,1,15
77166,Steffond,Johnson,1962-11-04,203.0,108.0,1,31,Forward,1986,1986,1986,5,100
77167,Vinnie,Johnson,1956-09-01,187.0,90.0,13,15,Guard,1979,1991,1979,1,7
77168,Mickey,Johnson,1952-08-31,208.0,86.0,12,43,Forward,1974,1985,1974,4,56
77170,Nate,Johnston,1966-12-18,203.0,95.0,1,33,Center,1989,1989,1988,3,59
77171,Jim,Johnstone,1960-09-20,210.0,111.0,1,34,Center,1982,1982,1982,3,51
77173,Anthony,Jones,1962-09-13,198.0,88.0,3,21,Guard,1986,1989,1986,1,21
77175,Caldwell,Jones,1950-08-04,210.0,98.0,14,27,Center,1976,1989,1973,2,32
77180,Bill,Jones,1966-03-18,200.0,79.0,1,20,Forward,1988,1988,1968,7,90
77182,Dwight,Jones,1952-02-27,208.0,95.0,10,13,Forward,1973,1982,1973,1,9
77184,Edgar,Jones,1956-06-17,208.0,102.0,6,44,Forward,1980,1985,1979,2,31
77189,Major,Jones,1953-07-09,205.0,102.0,6,35,Forward,1979,1984,1976,2,20
77191,Ozell,Jones,1960-11-20,210.0,106.0,2,20,Center,1984,1985,1984,4,90
77205,Eddie,Jordan,1955-01-29,185.0,77.0,7,15,Guard,1977,1983,1977,2,33
77209,Walter,Jordan,1956-02-19,200.0,89.0,1,40,Forward,1980,1980,1978,4,84
77215,Jeff,Judkins,1956-03-23,198.0,83.0,5,22,Guard,1978,1982,1978,2,30
77229,Clarence,Kea,1959-02-02,198.0,98.0,2,53,Forward,1980,1981,1980,8,169
77233,Harold,Keeling,1963-09-18,193.0,83.0,1,43,Guard,1985,1985,1985,3,63
77235,Rich,Kelley,1953-03-23,213.0,106.0,11,50,Center,1975,1985,1975,1,7
77236,Clark,Kellogg,1961-07-02,200.0,102.0,5,33,Forward,1982,1986,1982,1,8
77239,Greg,Kelser,1957-09-17,200.0,86.0,6,11,Forward,1979,1984,1979,1,4
77246,Larry,Kenon,1952-12-13,205.0,92.0,7,9,Forward,1976,1982,1973,3,50
77251,Alec,Kessler,1967-01-13,210.0,104.0,4,33,Forward,1990,1993,1990,1,12
77254,Warren,Kidd,1970-09-09,205.0,106.0,1,43,Forward,1993,1993,Undrafted,Undrafted,Undrafted
77260,Bo,Kimble,1966-04-09,193.0,86.0,3,16,Guard,1990,1992,1990,1,8
77262,Chad,Kinch,1958-05-22,193.0,86.0,1,21,Guard,1980,1980,1980,1,22
77263,Albert,King,1959-12-17,198.0,86.0,9,15,Forward,1981,1991,1981,1,10
77264,Bernard,King,1956-12-04,200.0,92.0,14,30,Forward,1977,1992,1977,1,7
77273,Reggie,King,1957-02-14,198.0,102.0,6,51,Forward,1979,1984,1979,1,18
77280,Curtis,Kitchen,1964-01-30,205.0,106.0,1,42,Forward,1986,1986,1986,6,122
77289,Toby,Knight,1955-05-03,205.0,95.0,4,43,Forward,1977,1981,1977,2,32
77290,Billy,Knight,1952-06-09,198.0,88.0,9,25,Forward,1976,1984,1974,2,21
77294,Bart,Kofoed,1964-03-24,193.0,95.0,5,12,Forward,1987,1992,1987,5,107
77300,Joe,Kopicki,1960-06-12,205.0,108.0,3,50,Forward,1982,1984,1982,3,56
77301,Frank,Kornet,1967-01-27,205.0,102.0,2,8,Forward,1989,1990,1989,2,30
77308,Joel,Kramer,1955-11-30,200.0,92.0,5,50,Forward,1978,1982,1978,3,63
77312,Wayne,Kreklow,1957-01-04,193.0,79.0,1,20,Guard,1980,1980,1979,3,53
77318,Bruce,Kuczenski,1961-02-03,208.0,104.0,1,7,Forward,1983,1983,1983,3,59
77323,Kevin,Kunnert,1951-11-11,213.0,104.0,9,44,Center,1973,1981,1973,1,12
77324,Mitch,Kupchak,1954-05-24,205.0,104.0,9,25,Forward,1976,1985,1976,1,13
77326,Sam,Lacey,1948-03-28,208.0,106.0,13,44,Center,1970,1982,1970,1,5
77328,Tom,LaGarde,1955-02-10,208.0,99.0,6,34,Center,1977,1984,1977,1,9
77331,John,Lambert,1953-01-14,208.0,102.0,7,24,Center,1975,1981,1975,1,15
77332,Jeff,Lamp,1959-03-09,198.0,88.0,6,3,Guard,1981,1988,1981,1,15
77334,Mark,Landsberger,1955-05-21,203.0,97.0,7,54,Forward,1977,1983,1977,2,35
77335,Jerome,Lane,1966-12-04,198.0,104.0,5,30,Forward,1988,1992,1988,1,23
77353,Allen,Leavell,1957-05-27,185.0,77.0,10,30,Guard,1979,1988,1979,5,104
77358,Doug,Lee,1964-10-24,195.0,90.0,3,20,Guard,1991,1994,1987,2,35
77361,Keith,Lee,1962-12-28,208.0,97.0,3,24,Forward,1985,1988,1985,1,11
77362,Kurk,Lee,1967-06-03,190.0,86.0,1,20,Guard,1990,1990,Undrafted,Undrafted,Undrafted
77364,Ron,Lee,1952-11-02,190.0,87.0,6,30,Guard,1976,1981,1976,1,10
77370,Gary,Leonard,1967-02-16,215.0,113.0,3,34,Center,1989,1991,1989,2,34
77372,Jim,Les,1963-08-18,180.0,74.0,7,14,Guard,1988,1994,1986,3,70
77373,Ronnie,Lester,1959-01-01,187.0,79.0,6,12,Guard,1980,1985,1980,1,10
77376,Lafayette,Lever,1960-08-18,190.0,77.0,11,21,Guard,1982,1993,1982,1,11
77377,Cliff,Levingston,1961-01-04,203.0,95.0,11,53,Forward,1982,1994,1982,1,9
77383,Ralph,Lewis,1963-03-28,198.0,90.0,3,11,Guard,1987,1989,1985,6,139
77384,Reggie,Lewis,1965-11-21,200.0,88.0,6,35,Guard,1987,1992,1987,1,22
77386,Marcus,Liberty,1968-10-27,203.0,92.0,4,30,Forward,1990,1993,1990,2,42
77387,Todd,Lichti,1967-01-08,193.0,92.0,5,30,Guard,1989,1993,1989,1,15
77395,Lewis,Lloyd,1959-02-22,198.0,92.0,7,32,Guard,1981,1989,1981,4,76
77396,Scott,Lloyd,1952-12-19,208.0,104.0,6,44,Center,1976,1982,1976,2,24
77398,Robert,Lock,1966-05-22,205.0,102.0,1,44,Forward,1988,1988,1988,3,51
77401,Kevin,Loder,1959-03-15,198.0,92.0,3,9,Forward,1981,1983,1981,1,17
77415,Sidney,Lowe,1960-01-21,182.0,88.0,4,35,Guard,1983,1989,1983,2,25
